0
167,0
162,600006
167,899994
169,600006
168,800003
166,199997
157,0
151,399994
154,0
154,600006
156,300003
169,5
175,600006
176,0
188,600006
183,5
179,300003
176,800003
176,699997
182,0
177,600006
179,699997
172,0
171,899994
177,899994
177,899994
177,899994
186,600006
188,899994
179,199997
179,199997
179,199997
186,600006
186,0
186,0
199,0
212,0
218,600006
209,800003
203,199997
211,399994
204,600006
210,399994
211,600006
210,199997
208,399994
207,800003
201,0
203,800003
191,699997
193,800003
195,600006
195,600006
198,800003
198,199997
195,0
194,899994
195,399994
193,100006
188,0
189,600006
186,0
199,699997
223,199997
225,199997
223,0
220,0
218,399994
216,600006
223,600006
224,800003
221,600006
234,399994
236,0
237,199997
238,199997
238,0
239,399994
243,0
238,199997
230,600006
235,0
235,0
225,800003
227,800003
224,800003
226,399994
221,0
231,0
220,0
214,399994
212,0
218,199997
222,199997
214,399994
212,0
212,0
212,0
218,399994
217,600006
218,199997
216,0
211,399994
209,0
210,0
207,0
208,199997
211,600006
211,0
205,199997
208,800003
212,0
219,199997
214,399994
220,0
232,0
235,0
235,0
233,600006
241,0
246,0
253,0
266,799988
269,600006
287,0
273,0
276,0
277,0
283,799988
283,799988
298,0
306,600006
294,0
283,600006
292,0
297,799988
300,0
302,399994
307,0
300,0
300,800003
301,600006
303,200012
294,399994
300,0
296,600006
294,0
308,0
296,600006
301,600006
299,0
310,0
315,0
327,0
337,0
346,399994
346,600006
344,600006
339,200012
325,0
327,799988
325,0
327,200012
317,799988
320,0
312,399994
322,399994
304,0
304,600006
308,0
304,600006
300,600006
287,399994
297,200012
314,200012
305,799988
308,0
306,200012
307,799988
316,799988
318,600006
320,799988
325,399994
306,0
317,200012
320,799988
320,200012
320,0
314,399994
322,200012
322,0
326,399994
331,399994
329,0
329,399994
325,0
329,799988
336,0
334,799988
348,799988
355,799988
358,799988
358,399994
371,0
377,0
381,200012
384,799988
383,0
385,0
377,600006
381,799988
379,200012
384,0
396,0
392,799988
396,200012
397,200012
374,0
381,0
391,200012
398,399994
400,0
410,0
393,0
409,600006
411,0
420,200012
423,0
424,0
464,0
466,0
466,200012
466,0
490,799988
484,0
498,0
511,0
520,5
521,0
522,0
528,0
519,5
530,0
537,0
553,0
552,5
564,5
560,25
556,0
526,5
570,0
569,5
575,0
555,5
553,0
557,5
562,0
573,0
569,5
555,0
499,399994
516,5
530,0
508,5
513,5
510,0
493,600006
494,799988
485,0
464,0
488,0
479,600006
487,0
475,0
471,0
449,0
450,0
444,0
423,200012
411,200012
418,0
399,200012
403,0
401,200012
394,200012
405,200012
405,200012
411,200012
413,399994
418,600006
433,200012
433,200012
455,0
449,0
444,0
464,0
484,0
485,399994
497,0
499,799988
498,399994
477,399994
477,200012
456,200012
463,0
454,399994
446,0
425,200012
439,0
459,399994
458,0
456,0
465,200012
489,799988
487,0
494,799988
482,0
482,0
495,0
484,0
479,600006
475,399994
459,600006
485,600006
484,0
470,0
453,399994
426,200012
432,200012
403,799988
345,0
389,200012
413,0
398,600006
366,0
363,799988
336,0
336,0
326,399994
354,600006
339,600006
338,399994
326,0
325,0
365,200012
371,799988
343,0
335,799988
336,600006
339,799988
338,600006
329,799988
330,0
353,0
363,0
353,200012
368,200012
